serialnumber,cruise_number,day,month,year,latitude,longitude,ctd,depth,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,tchla,pico_chla,nano_chla,micro_chla,wdp,micro,nano,pico,date,monthabb,season,ze,z_ze
1234,43,27,6,2005,43.369,7.902,1,10,0.0025,0.006,0.0048,0.0018,0.016,0.0126,7e-4,0.0082,0.0037,0.0639,0.0649,0.0159,0.0337,0.0152,0.052123,0.1877865817393473,0.6453964660514553,0.2865337758762926,2005-06-27,Jun,Summer,59.90662202099685,0.17
1235,43,27,6,2005,43.369,7.902,1,6,0.0033,0.0063,0.0048,0.0014,0.0166,0.0158,8e-4,0.0094,0.003,0.0659,0.067,0.0161,0.0344,0.0165,0.055646,0.18912410595550444,0.6349423139129498,0.29227617438809617,2005-06-27,Jun,Summer,59.90662202099685,0.1
1242,43,29,6,2005,43.368,7.902,9,10,0.004,0.0079,0.0056,0.0018,0.0223,0.0145,0.0017,0.0083,0.0053,0.0844,0.085,0.0183,0.0469,0.0198,0.0698,0.17787965616045845,0.7147707736389686,0.2319484240687679,2005-06-29,Jun,Summer,71.48594013207112,0.14
1243,43,29,6,2005,43.368,7.902,9,10,0.004,0.008,0.0058,0.0019,0.0226,0.015,0.0014,0.0081,0.0058,0.0841,0.0841,0.0183,0.0461,0.0197,0.069153,0.18405564472980201,0.7086605064133152,0.2347403583358639,2005-06-29,Jun,Summer,71.48594013207112,0.14
1244,43,29,6,2005,43.368,7.902,9,10,0.0049,0.0074,0.0052,0.0015,0.0205,0.0197,0.0012,0.0095,0.0039,0.0826,0.083,0.018,0.0437,0.0212,0.065924,0.19143255870396214,0.6714246708330806,0.25841878526788425,2005-06-29,Jun,Summer,71.48594013207112,0.14
1245,43,29,6,2005,43.368,7.902,9,5,0.0044,0.0066,0.0045,0.0013,0.0194,0.0181,0.0012,0.0087,0.0035,0.0764,0.0773,0.0166,0.0417,0.0189,0.060840000000000005,0.1819197896120973,0.6868178829717291,0.2556213017751479,2005-06-29,Jun,Summer,71.48594013207112,0.07
1246,43,29,6,2005,43.368,7.902,9,5,0.0047,0.0069,0.0049,0.0013,0.0198,0.0187,0.0011,0.0088,0.0036,0.0791,0.0791,0.0167,0.0421,0.0202,0.062234000000000005,0.1923064562779188,0.6783430279268567,0.2534306006363081,2005-06-29,Jun,Summer,71.48594013207112,0.07
1247,43,29,6,2005,43.368,7.902,9,5,0.0037,0.0072,0.0052,0.0017,0.0208,0.0138,0.0012,0.0084,0.0056,0.0785,0.0785,0.0184,0.0423,0.0179,0.06446400000000001,0.17864234301315463,0.6904939190866218,0.2567014147431124,2005-06-29,Jun,Summer,71.48594013207112,0.07
1250,43,29,6,2005,43.368,7.902,10,80,0.0014,0.0188,0.0233,6e-4,0.0207,0.0025,3e-4,8e-4,0.0105,0.0821,0.0821,0.0117,0.0343,0.0361,0.08988900000000001,0.41869416725072034,0.57707839668925,0.09403820267218457,2005-06-29,Jun,Summer,71.48594013207112,1.12
1251,43,29,6,2005,43.368,7.902,10,70,0.0025,0.0479,0.0517,0.0014,0.0423,0.0052,0.0013,0.0023,0.0266,0.1937,0.1937,0.0316,0.0782,0.0839,0.20725300000000002,0.40024511104784966,0.5740375290104365,0.10531572522472532,2005-06-29,Jun,Summer,71.48594013207112,0.98
1252,43,29,6,2005,43.368,7.902,10,60,0.0029,0.0657,0.0855,0.0024,0.0498,0.0076,0.0021,0.0057,0.0433,0.3047,0.3061,0.0571,0.1027,0.1463,0.307402,0.4425735681615605,0.49541642539736236,0.12519111781966283,2005-06-29,Jun,Summer,71.48594013207112,0.84
1253,43,29,6,2005,43.368,7.902,10,51,0.0135,0.0742,0.083,0.0055,0.7163,0.0361,0.0052,0.0413,0.0519,0.9664,0.9749,0.0737,0.7871,0.1141,1.1429740000000002,0.12414980568236898,1.034369110758425,0.08589346739295907,2005-06-29,Jun,Summer,71.48594013207112,0.71
1254,43,29,6,2005,43.368,7.902,10,40,0.0131,0.0456,0.0324,0.0041,0.1673,0.0169,0.003,0.0276,0.0163,0.337,0.339,0.0407,0.2333,0.065,0.36380700000000005,0.1720582616607157,0.8618168424466818,0.14546998820803336,2005-06-29,Jun,Summer,71.48594013207112,0.56
1255,43,29,6,2005,43.368,7.902,10,30,0.011,0.0206,0.0164,0.0028,0.0504,0.0123,0.0026,0.0183,0.0089,0.1673,0.1673,0.0304,0.0894,0.0475,0.159418,0.22396467149255417,0.6874756928326788,0.2118581339622878,2005-06-29,Jun,Summer,71.48594013207112,0.42
1256,43,29,6,2005,43.368,7.902,10,20,0.0077,0.0105,0.0094,0.0025,0.0345,0.0148,0.0016,0.0129,0.003,0.0725,0.0732,0.0119,0.0409,0.0204,0.10032700000000001,0.21677115831231872,0.7025526528252614,0.2147876444028028,2005-06-29,Jun,Summer,71.48594013207112,0.28
1257,43,29,6,2005,43.368,7.902,10,8,0.004,0.007,0.0053,0.0013,0.0214,0.0148,0.001,0.0069,0.0029,0.0517,0.0517,0.0088,0.0299,0.013,0.060275999999999996,0.19822151436724403,0.7341893954476076,0.20605216006370694,2005-06-29,Jun,Summer,71.48594013207112,0.11
1258,43,29,6,2005,43.368,7.902,10,6,0.0041,0.007,0.005,0.0011,0.0209,0.017,7e-4,0.0084,0.0022,0.0538,0.0549,0.01,0.0312,0.0136,0.059682000000000006,0.19389430649106934,0.7047183405381856,0.2379611943299487,2005-06-29,Jun,Summer,71.48594013207112,0.08
1262,44,27,7,2005,43.37,7.896,1,70,0.0018,0.0277,0.0424,0.0029,0.0579,0.0042,0.0014,8e-4,0.013,0.1321,0.1321,0.0114,0.0693,0.0514,0.1778,0.38132733408323966,0.6884308211473565,0.05724409448818897,2005-07-27,Jul,Summer,53.177270971738466,1.32
1263,44,27,7,2005,43.37,7.896,1,60,0.0052,0.0464,0.1038,0.0022,0.0739,0.008,0.0075,0.005,0.0436,0.3238,0.3249,0.0496,0.1176,0.1577,0.37044200000000005,0.4500353631607647,0.5261741379217258,0.10159215207778813,2005-07-27,Jul,Summer,53.177270971738466,1.13
1264,44,27,7,2005,43.37,7.896,1,50,0.0101,0.0499,0.1351,0.0036,0.1423,0.012,0.0092,0.0108,0.0732,0.4968,0.4987,0.0844,0.2066,0.2077,0.5412980000000001,0.4065191447225003,0.5725700076482825,0.12343662825282929,2005-07-27,Jul,Summer,53.177270971738466,0.94
1265,44,27,7,2005,43.37,7.896,1,40,0.0153,0.0794,0.1199,0.0044,0.357,0.0223,0.0121,0.0435,0.1123,0.7971,0.8027,0.1459,0.4724,0.1844,0.8832,0.22771739130434784,0.7678192934782607,0.16210597826086953,2005-07-27,Jul,Summer,53.177270971738466,0.75
1266,44,27,7,2005,43.37,7.896,1,30,0.0222,0.1188,0.0734,0.0063,0.6813,0.0542,0.0149,0.0609,0.1058,1.0647,1.0718,0.1411,0.8113,0.1194,1.255641,0.10745746594767136,0.9727772508224883,0.13137592671790743,2005-07-27,Jul,Summer,53.177270971738466,0.56
1267,44,27,7,2005,43.37,7.896,1,20,0.0193,0.061,0.0302,0.0047,0.2293,0.0431,0.0064,0.0305,0.0363,0.4617,0.4642,0.065,0.327,0.0721,0.48572600000000005,0.13354854382923706,0.9041784874600082,0.14638294017614867,2005-07-27,Jul,Summer,53.177270971738466,0.38
1268,44,27,7,2005,43.37,7.896,1,10,0.012,0.0336,0.0187,0.0032,0.1268,0.0329,0.0046,0.0189,0.0242,0.29,0.2925,0.0459,0.1979,0.0488,0.283817,0.14168284493176944,0.8731682739229856,0.15938791545256276,2005-07-27,Jul,Summer,53.177270971738466,0.19
1269,44,27,7,2005,43.37,7.896,1,5,0.0046,0.0101,0.0064,0.0017,0.0393,0.0255,0.0015,0.0154,0.0094,0.1245,0.1263,0.031,0.0741,0.0212,0.10547400000000001,0.1347820315907238,0.7285681779395868,0.281965223657015,2005-07-27,Jul,Summer,53.177270971738466,0.09
1270,44,27,7,2005,43.368,7.903,2,10,0.0067,0.0111,0.0059,0.0024,0.0472,0.022,0.002,0.0093,0.0165,0.1355,0.1369,0.0314,0.0828,0.0226,0.11458199999999999,0.13412228796844183,0.8046115445707005,0.2219196732471069,2005-07-27,Jul,Summer,53.177270971738466,0.19
1271,44,27,7,2005,43.368,7.903,2,10,0.0068,0.0111,0.0062,0.0025,0.0468,0.0227,0.0021,0.0098,0.0162,0.137,0.1377,0.0317,0.0826,0.0234,0.115722,0.13764020670226923,0.7956136257582829,0.22446898601821605,2005-07-27,Jul,Summer,53.177270971738466,0.19
1272,44,27,7,2005,43.368,7.903,2,10,0.0066,0.0108,0.006,0.0024,0.0471,0.0222,0.002,0.009,0.0157,0.1343,0.1352,0.0301,0.0825,0.0226,0.113223,0.13629739540552716,0.8102329032087121,0.2157070559868578,2005-07-27,Jul,Summer,53.177270971738466,0.19
1273,44,27,7,2005,43.368,7.903,2,5,0.0049,0.0083,0.0056,0.0021,0.0333,0.0196,0.0013,0.0116,0.0114,0.1069,0.1086,0.0284,0.0607,0.0195,0.09062800000000001,0.14613585205455265,0.7170962616409939,0.2800679701637463,2005-07-27,Jul,Summer,53.177270971738466,0.09
1274,44,27,7,2005,43.368,7.903,2,5,0.005,0.0083,0.006,0.0021,0.0332,0.0198,0.0014,0.01,0.011,0.1059,0.1069,0.026,0.0605,0.0204,0.08902,0.15681869242866772,0.7337452257919569,0.25488654235003366,2005-07-27,Jul,Summer,53.177270971738466,0.09
1275,44,27,7,2005,43.368,7.903,2,5,0.0053,0.0086,0.0059,0.0022,0.0345,0.0203,0.0012,0.0097,0.0118,0.1107,0.1114,0.027,0.0634,0.021,0.090041,0.15637320776090893,0.7399629057873637,0.25309581190790864,2005-07-27,Jul,Summer,53.177270971738466,0.09
1279,44,28,7,2005,43.366,7.901,8,70,0.0038,0.0299,0.0458,8e-4,0.0436,0.0044,0.0023,0.0011,0.0132,0.1489,0.1489,0.014,0.0661,0.0688,0.176083,0.4256174644911775,0.6097919731035932,0.06115865813281238,2005-07-28,Jul,Summer,53.530066373787506,1.31
1280,44,28,7,2005,43.366,7.901,8,59,0.0067,0.041,0.0931,0.0017,0.0641,0.0073,0.0064,0.0036,0.033,0.2897,0.2907,0.0383,0.1046,0.1478,0.323938,0.467373386265273,0.5227265711339825,0.08707221752310627,2005-07-28,Jul,Summer,53.530066373787506,1.1
1281,44,28,7,2005,43.366,7.901,8,50,0.0134,0.0865,0.2244,0.0039,0.1379,0.0152,0.0106,0.0167,0.0679,0.6574,0.6595,0.0868,0.2217,0.351,0.728018,0.4977789010711273,0.4771022145056852,0.09899205788867856,2005-07-28,Jul,Summer,53.530066373787506,0.93
1282,44,28,7,2005,43.366,7.901,8,40,0.0197,0.1467,0.1543,0.0041,0.6856,0.035,0.0172,0.0478,0.0984,1.1448,1.1551,0.1231,0.817,0.215,1.398972,0.18501585449887487,0.9059866816490966,0.10012637851222182,2005-07-28,Jul,Summer,53.530066373787506,0.75
1283,44,28,7,2005,43.366,7.901,8,30,0.026,0.0912,0.0396,0.0062,0.4116,0.0382,0.0095,0.036,0.053900000000000003,0.6976,0.701,0.0811,0.5321,0.0878,0.7768630000000001,0.11031031211423378,0.978473681974814,0.11784703351813638,2005-07-28,Jul,Summer,53.530066373787506,0.56
1284,44,28,7,2005,43.366,7.901,8,20,0.0128,0.0324,0.0157,0.0039,0.1366,0.0297,0.0039,0.0239,0.0206,0.3016,0.3039,0.0468,0.2117,0.0454,0.291331,0.12449069958226211,0.8857073225986936,0.17266614263500965,2005-07-28,Jul,Summer,53.530066373787506,0.37
1285,44,28,7,2005,43.366,7.901,8,10,0.0067,0.0115,0.0065,0.0025,0.0523,0.0259,0.0023,0.0093,0.0192,0.1575,0.1589,0.0369,0.0969,0.0251,0.124941,0.13049359297588461,0.81432836298733,0.21843109947895403,2005-07-28,Jul,Summer,53.530066373787506,0.19
1286,44,28,7,2005,43.366,7.901,8,5,0.0057,0.0098,0.0055,0.0022,0.0406,0.0252,0.0021,0.011,0.0145,0.1323,0.1338,0.0335,0.0783,0.022,0.105987,0.1304310906054516,0.7678488871276665,0.2511157028692198,2005-07-28,Jul,Summer,53.530066373787506,0.09
1287,44,28,7,2005,43.367,7.893,9,10,0.0071,0.0127,0.0068,0.0028,0.0556,0.0217,0.0025,0.0106,0.017,0.1506,0.1521,0.0327,0.0951,0.0243,0.132102,0.12974822485655024,0.8244386913142874,0.20995897109809086,2005-07-28,Jul,Summer,53.530066373787506,0.19
1288,44,28,7,2005,43.367,7.893,9,10,0.0069,0.0116,0.0063,0.0025,0.0526,0.0203,0.0024,0.0103,0.0159,0.1446,0.1457,0.0313,0.0909,0.0234,0.12496399999999999,0.12944528024070934,0.8224608687301943,0.21225312890112352,2005-07-28,Jul,Summer,53.530066373787506,0.19
1289,44,28,7,2005,43.367,7.893,9,10,0.0067,0.0123,0.0066,0.0026,0.0533,0.0203,0.0023,0.01,0.0166,0.1455,0.1465,0.0316,0.0915,0.0234,0.126296,0.13032875150440235,0.8240086780262241,0.21025210616329895,2005-07-28,Jul,Summer,53.530066373787506,0.19
1290,44,28,7,2005,43.367,7.893,9,5,0.0045,0.0077,0.0058,0.0019,0.0317,0.0179,0.0012,0.0135,0.0088,0.1016,0.1028,0.0268,0.0571,0.019,0.088763,0.14857541993848788,0.6926422045221545,0.298063382265133,2005-07-28,Jul,Summer,53.530066373787506,0.09
1291,44,28,7,2005,43.367,7.893,9,5,0.0042,0.0078,0.0058,0.0019,0.0311,0.0172,0.0014,0.0126,0.0085,0.1005,0.1017,0.0258,0.0572,0.0187,0.087311,0.14788514620150955,0.7059477041838943,0.28508435363241746,2005-07-28,Jul,Summer,53.530066373787506,0.09
1292,44,28,7,2005,43.367,7.893,9,5,0.0046,0.0083,0.0064,0.002,0.0333,0.0177,0.0013,0.0134,0.0088,0.106,0.1071,0.0267,0.0601,0.0203,0.09252400000000001,0.15364662141714583,0.7024015390601357,0.28431542086377587,2005-07-28,Jul,Summer,53.530066373787506,0.09
1297,44,29,7,2005,43.368,7.899,10,60,0.0053,0.0453,0.0946,0.0017,0.07,0.0078,0.007,0.0034,0.0361,0.2961,0.2971,0.0405,0.1119,0.1447,0.340701,0.44746566637608937,0.5444832859310657,0.08817995837992844,2005-07-29,Jul,Summer,42.72062593333601,1.4
1298,44,29,7,2005,43.368,7.899,10,49,0.0163,0.0472,0.1017,0.0039,0.2925,0.0164,0.0114,0.037,0.0822,0.6791,0.6824,0.1159,0.3985,0.1679,0.7166999999999999,0.2422882656620623,0.759786521557137,0.15709222826845265,2005-07-29,Jul,Summer,42.72062593333601,1.15
1299,44,29,7,2005,43.368,7.899,10,39,0.041,0.1038,0.0584,0.0084,3.2824,0.1333,0.034,0.0908,0.1043,3.1644,3.1791,0.1282,2.953,0.0979,4.283263000000001,0.03007613588051912,1.2199811218690049,0.04881208555253319,2005-07-29,Jul,Summer,42.72062593333601,0.91
1300,44,29,7,2005,43.368,7.899,10,30,0.0225,0.0609,0.025,0.0055,0.2892,0.0337,0.0073,0.0438,0.0403,0.5139,0.5173,0.0753,0.3776,0.0644,0.5747070000000001,0.10387902009197729,0.9289081218777568,0.1634659052351894,2005-07-29,Jul,Summer,42.72062593333601,0.7
1301,44,29,7,2005,43.368,7.899,10,20,0.0134,0.027,0.0117,0.0037,0.1057,0.0268,0.0033,0.0203,0.02,0.2522,0.2539,0.0437,0.1691,0.0411,0.236797,0.1291401495795977,0.8572194749088882,0.1877261958555218,2005-07-29,Jul,Summer,42.72062593333601,0.47
1302,44,29,7,2005,43.368,7.899,10,9,0.0073,0.0125,0.0062,0.0029,0.0548,0.0242,0.0021,0.0103,0.0183,0.1603,0.1619,0.0364,0.1002,0.0253,0.128774,0.12726171432121391,0.8198704707472005,0.2188329942379673,2005-07-29,Jul,Summer,42.72062593333601,0.21
1303,44,29,7,2005,43.368,7.899,10,5,0.0062,0.0093,0.0053,0.0025,0.0425,0.0233,0.0015,0.0135,0.0131,0.13,0.13,0.0326,0.0762,0.0213,0.10768200000000003,0.1297524191601196,0.7509240170130569,0.27324901097676485,2005-07-29,Jul,Summer,42.72062593333601,0.12
1304,44,29,7,2005,43.367,7.898,11,10,0.0068,0.0082,0.0056,0.0029,0.0306,0.0179,8e-4,0.0142,0.0115,0.1153,0.1153,0.0329,0.0583,0.0241,0.09084500000000001,0.16502834498321317,0.6429632891188287,0.32337497936044907,2005-07-29,Jul,Summer,42.72062593333601,0.23
1305,44,29,7,2005,43.367,7.898,11,10,0.0068,0.0079,0.0057,0.0026,0.0301,0.0175,7e-4,0.015,0.0112,0.1134,0.1134,0.033,0.0564,0.024,0.090656,0.16709318743381577,0.627305418284504,0.33509089304624073,2005-07-29,Jul,Summer,42.72062593333601,0.23
1306,44,29,7,2005,43.367,7.898,11,9,0.007,0.0081,0.0058,0.0031,0.0313,0.0189,9e-4,0.0151,0.0127,0.1173,0.1184,0.0351,0.0587,0.0246,0.09469000000000001,0.1635653184074348,0.6320097159150913,0.33334037385151544,2005-07-29,Jul,Summer,42.72062593333601,0.21
1307,44,29,7,2005,43.367,7.898,11,5,0.0051,0.0074,0.0065,0.0023,0.0277,0.0179,8e-4,0.0168,0.0067,0.1017,0.1026,0.0287,0.0518,0.0221,0.08723500000000001,0.170023499742076,0.6100189144265489,0.3437954949274946,2005-07-29,Jul,Summer,42.72062593333601,0.12
1308,44,29,7,2005,43.367,7.898,11,5,0.0049,0.0071,0.0066,0.0021,0.0273,0.0166,7e-4,0.0168,0.0065,0.1016,0.1022,0.0287,0.0513,0.0222,0.08583500000000001,0.17247043746723362,0.6037746839867186,0.34779518844294277,2005-07-29,Jul,Summer,42.72062593333601,0.12
1309,44,29,7,2005,43.367,7.898,11,5,0.005,0.0075,0.0066,0.0024,0.0296,0.0181,7e-4,0.0196,0.0068,0.1073,0.1073,0.0315,0.054,0.0217,0.09334600000000001,0.1595783429391725,0.5967690099200822,0.3673215777858719,2005-07-29,Jul,Summer,42.72062593333601,0.12
1313,45,9,9,2005,43.37,7.904,1,70,0.0039,0.0404,0.0765,0.0011,0.042,0.0062,0.0022,0.0023,0.023,0.209,0.209,0.0254,0.0693,0.1143,0.241079,0.5099075406816853,0.4778018823705093,0.08023510965285238,2005-09-09,Sep,Fall,62.57096881714225,1.12
1314,45,9,9,2005,43.37,7.904,1,61,0.0119,0.0628,0.0952,0.0021,0.0817,0.0101,0.007,0.0123,0.0533,0.3787,0.3801,0.0709,0.143,0.1662,0.40397000000000005,0.39473228210015593,0.5471272619253904,0.13701512488551126,2005-09-09,Sep,Fall,62.57096881714225,0.97
1315,45,9,9,2005,43.37,7.904,1,51,0.0178,0.084,0.0491,0.0027,0.2209,0.0158,0.0089,0.0522,0.0724,0.5343,0.5637,0.1261,0.3368,0.1008,0.5975580000000001,0.15558657067598455,0.7730780945113276,0.21550711395379188,2005-09-09,Sep,Fall,62.57096881714225,0.82
1316,45,9,9,2005,43.37,7.904,1,40,0.0293,0.0845,0.0366,0.0042,0.2979,0.0274,0.0074,0.0471,0.0431,0.6085,0.6251,0.0891,0.4374,0.0986,0.64027,0.13127586799319038,0.8926530994736596,0.15752729317319256,2005-09-09,Sep,Fall,62.57096881714225,0.64
1317,45,9,9,2005,43.37,7.904,1,30,0.0182,0.0486,0.0208,0.0041,0.1729,0.0235,0.005,0.0343,0.0288,0.388,0.4102,0.068,0.2783,0.0639,0.388077,0.12675834950280485,0.8623314445329149,0.18466696042280267,2005-09-09,Sep,Fall,62.57096881714225,0.48
1318,45,9,9,2005,43.37,7.904,1,20,0.005,0.0201,0.0129,0.004,0.077,0.0157,0.0022,0.0361,0.0263,0.2151,0.24,0.0732,0.1348,0.0321,0.214684,0.11516461403737585,0.6862737791358461,0.33844161651543664,2005-09-09,Sep,Fall,62.57096881714225,0.32
1319,45,9,9,2005,43.37,7.904,1,10,0.0044,0.0161,0.0113,0.0035,0.0615,0.0198,0.0029,0.0407,0.0226,0.1956,0.219,0.0765,0.1132,0.0293,0.19794899999999999,0.10950295278076676,0.6224178955185427,0.3892467251665833,2005-09-09,Sep,Fall,62.57096881714225,0.16
1320,45,9,9,2005,43.37,7.904,1,5,0.0047,0.0151,0.0107,0.0033,0.0585,0.022,0.0045,0.0392,0.0203,0.1925,0.2152,0.0737,0.1119,0.0295,0.196737,0.10682281421389977,0.6370789429542995,0.3720652444634207,2005-09-09,Sep,Fall,62.57096881714225,0.08
1323,45,10,9,2005,43.37,7.907,2,80,0.0013,0.0399,0.0615,0.0011,0.0441,0.0052,0.0015,0.0028,0.0205,0.1855,0.1859,0.0235,0.0722,0.0902,0.212799,0.4564683104713838,0.5380147463098981,0.08633969144591845,2005-09-10,Sep,Fall,64.54654220091548,1.24
1324,45,10,9,2005,43.37,7.907,2,70,0.0039,0.0479,0.0833,0.0014,0.0578,0.007,0.0032,0.005,0.0306,0.2621,0.2621,0.0369,0.0965,0.1288,0.2911540000000001,0.45864387918421173,0.5203294476462627,0.098449617728075145,2005-09-10,Sep,Fall,64.54654220091548,1.08
1325,45,10,9,2005,43.37,7.907,2,60,0.0047,0.0505,0.0883,0.0018,0.0638,0.0074,0.0038,0.0058,0.0343,0.2858,0.2867,0.0418,0.1065,0.1383,0.315703,0.45001789656734337,0.5260893941457636,0.10270729134661373,2005-09-10,Sep,Fall,64.54654220091548,0.93
1326,45,10,9,2005,43.37,7.907,2,50,0.0108,0.078,0.1138,0.0039,0.1015,0.0122,0.009,0.0228,0.0799,0.4912,0.5045,0.1156,0.1863,0.2025,0.513463,0.3650973877377727,0.5375752488494789,0.17442152599116198,2005-09-10,Sep,Fall,64.54654220091548,0.77
1327,45,10,9,2005,43.37,7.907,2,40,0.0223,0.0812,0.0472,0.0047,0.2556,0.0209,0.0125,0.0688,0.0763,0.6452,0.6732,0.1542,0.4081,0.1109,0.679779,0.13849795301119924,0.7778704549566845,0.230273368256448,2005-09-10,Sep,Fall,64.54654220091548,0.62
1328,45,10,9,2005,43.37,7.907,2,30,0.029,0.053900000000000003,0.0237,0.0037,0.1944,0.0249,0.0079,0.0652,0.053,0.4735,0.5073,0.1224,0.302,0.083,0.5093,0.12497938346750442,0.7587708619674062,0.2651129000589044,2005-09-10,Sep,Fall,64.54654220091548,0.46
1329,45,10,9,2005,43.37,7.907,2,20,0.0062,0.0201,0.0118,0.0034,0.077,0.0176,0.0031,0.0445,0.0226,0.2115,0.2408,0.0762,0.133,0.0316,0.22852299999999998,0.10551235543030682,0.6636181040858032,0.36227863278532135,2005-09-10,Sep,Fall,64.54654220091548,0.31
1330,45,10,9,2005,43.37,7.907,2,10,0.003,0.012,0.009,0.0021,0.0509,0.0146,0.002,0.0451,0.0131,0.1578,0.1816,0.068,0.0915,0.0221,0.17278800000000002,0.09722897423432181,0.5712144361876981,0.4464430400259277,2005-09-10,Sep,Fall,64.54654220091548,0.15
1334,46,8,10,2005,43.366,7.902,1,60,0.0098,0.0607,0.0623,0.0045,0.1401,0.0122,0.0084,0.05,0.1809,0.4914,0.5703,0.2421,0.2191,0.1091,0.565671,0.18774870905526359,0.5547128984869296,0.3541298740787489,2005-10-08,Oct,Fall,67.84466835599,0.88
1335,46,8,10,2005,43.366,7.902,1,50,0.0124,0.0665,0.0277,0.0031,0.228,0.0154,0.0066,0.1047,0.1673,0.5452,0.6785,0.2779,0.3399,0.0607,0.6830240000000001,0.07996790742345802,0.649742908009089,0.4004749467075827,2005-10-08,Oct,Fall,67.84466835599,0.74
1336,46,8,10,2005,43.366,7.902,1,40,0.0128,0.0345,0.0196,0.0027,0.1392,0.012,0.0045,0.0983,0.1062,0.3431,0.4458,0.1993,0.199,0.0475,0.47675700000000004,0.08883351476748112,0.5599959727911703,0.4650398420998537,2005-10-08,Oct,Fall,67.84466835599,0.59
1337,46,8,10,2005,43.366,7.902,1,30,0.008,0.0237,0.0146,0.0029,0.0877,0.0102,0.0029,0.0707,0.0622,0.2511,0.3153,0.1408,0.1382,0.0363,0.316129,0.09532817299267073,0.5394032183064508,0.4734617830063044,2005-10-08,Oct,Fall,67.84466835599,0.44
1338,46,8,10,2005,43.366,7.902,1,20,0.0049,0.018,0.0124,0.0036,0.0645,0.0122,0.002,0.047,0.028,0.2061,0.234,0.0881,0.1146,0.0313,0.21434200000000003,0.1112801037594125,0.584836382976738,0.4212426869209021,2005-10-08,Oct,Fall,67.84466835599,0.29
1339,46,8,10,2005,43.366,7.902,1,11,0.0045,0.0169,0.0123,0.0035,0.0593,0.0161,0.0016,0.0469,0.024,0.1992,0.2244,0.085,0.1082,0.0312,0.202041,0.11546171321662435,0.5665236263926628,0.43248152602689544,2005-10-08,Oct,Fall,67.84466835599,0.16
1340,46,8,10,2005,43.366,7.902,1,5,0.0042,0.0167,0.0118,0.0031,0.0574,0.0181,0.0018,0.0459,0.0219,0.1948,0.2197,0.0825,0.1069,0.0302,0.196654,0.11325475200097634,0.5712978124014767,0.42928188595197664,2005-10-08,Oct,Fall,67.84466835599,0.07
1341,46,8,10,2005,43.366,7.901,2,10,0.0039,0.0158,0.0112,0.0029,0.0567,0.0197,0.0049,0.0464,0.0194,0.1914,0.2133,0.0787,0.1064,0.0282,0.20765,0.10142065976402602,0.6031928726222008,0.40187816036600044,2005-10-08,Oct,Fall,67.84466835599,0.15
1342,46,8,10,2005,43.366,7.901,2,10,0.004,0.0153,0.011,0.0029,0.0556,0.0191,0.0053,0.0438,0.0189,0.1869,0.2077,0.0751,0.1047,0.028,0.20333700000000002,0.10248995509917032,0.6147528487191214,0.38939789610351283,2005-10-08,Oct,Fall,67.84466835599,0.15
1343,46,8,10,2005,43.366,7.901,2,10,0.0037,0.0153,0.0112,0.0026,0.0552,0.0187,0.0055,0.0438,0.0192,0.1857,0.2063,0.0751,0.1036,0.0276,0.20409200000000002,0.10228720381004645,0.6142229974717284,0.3889716402406757,2005-10-08,Oct,Fall,67.84466835599,0.15
1344,46,8,10,2005,43.366,7.901,2,5,0.0039,0.015,0.0109,0.0023,0.0534,0.0192,0.0036,0.0441,0.0163,0.1864,0.2073,0.0749,0.1036,0.0287,0.19081800000000002,0.10791434770304689,0.593308807345219,0.4079174920604974,2005-10-08,Oct,Fall,67.84466835599,0.07
1345,46,8,10,2005,43.366,7.901,2,5,0.0039,0.0151,0.0109,0.0023,0.0536,0.0196,0.0039,0.044,0.0169,0.1885,0.2093,0.0759,0.1046,0.0288,0.19284700000000002,0.1067789491151016,0.5966284152722106,0.4049894475931697,2005-10-08,Oct,Fall,67.84466835599,0.07
1346,46,8,10,2005,43.366,7.901,2,5,0.0042,0.0157,0.0112,0.0026,0.0559,0.0209,0.0039,0.0482,0.0163,0.1978,0.2196,0.0803,0.1092,0.0301,0.20270700000000003,0.10525536858618596,0.5877596728282692,0.41453427853996155,2005-10-08,Oct,Fall,67.84466835599,0.07
1351,46,9,10,2005,43.3662,7.896,8,60,0.0039,0.059,0.0759,0.003,0.0654,0.0076,0.0025,0.0078,0.0678,0.297,0.3077,0.079,0.1105,0.1182,0.32598,0.37423154794772684,0.5243695932265783,0.17964292287870423,2005-10-09,Oct,Fall,66.11821901930581,0.91
1352,46,9,10,2005,43.3662,7.896,8,49,0.0112,0.0681,0.0755,0.0058,0.1402,0.0124,0.0078,0.0424,0.1756,0.5181,0.5862,0.231,0.2232,0.1321,0.5771979999999999,0.22190652081261547,0.5519838946080895,0.32083964254900404,2005-10-09,Oct,Fall,66.11821901930581,0.74
1353,46,9,10,2005,43.3662,7.896,8,40,0.019,0.0669,0.0292,0.004,0.3009,0.0208,0.0097,0.1081,0.171,0.6326,0.7649,0.2728,0.4224,0.0698,0.7960590000000001,0.07918006077438984,0.7149683628977249,0.3532665292396669,2005-10-09,Oct,Fall,66.11821901930581,0.6
